cell_id;antenna_id;service
C0000989;ANT000156;B32
C0000990;ANT000156;B20
C0000991;ANT000156;N28
C0000992;ANT000156;B1
C0000993;ANT000156;N78
C0000994;ANT000157;GSM900
C0000995;ANT000157;B3
C0000996;ANT000157;B8
C0000997;ANT000157;B7
C0000998;ANT000157;B32
C0000999;ANT000157;B20
C0001000;ANT000157;N28
C0001001;ANT000157;B1
C0001002;ANT000157;N78
C0001003;ANT000158;GSM900
C0001004;ANT000158;B3
C0001005;ANT000158;B8
C0001006;ANT000158;B7
C0001007;ANT000158;B32
C0001008;ANT000158;B20
C0001009;ANT000158;N28
C0001010;ANT000158;B1
C0001011;ANT000158;N78
C0001012;ANT000159;GSM900
C0001013;ANT000159;B3
C0001014;ANT000159;B32
C0001015;ANT000159;B8
C0001016;ANT000159;B20
C0001017;ANT000159;N28
C0001018;ANT000159;B1
C0001019;ANT000160;GSM900
C0001020;ANT000160;B3
C0001021;ANT000160;B32
C0001022;ANT000160;B8
C0001023;ANT000160;B20
C0001024;ANT000160;N28
C0001025;ANT000160;B1
C0001026;ANT000161;GSM900
C0001027;ANT000161;B3
C0001028;ANT000161;B32
C0001029;ANT000161;B8
C0001030;ANT000161;B20
C0001031;ANT000161;N28
C0001032;ANT000161;B1
C0001033;ANT000162;GSM900
C0001034;ANT000162;N28
C0001035;ANT000162;N1
C0001036;ANT000162;B1
C0001037;ANT000162;N78
C0001038;ANT000163;GSM900
C0001039;ANT000163;N28
C0001040;ANT000163;N1
C0001041;ANT000163;B1
C0001042;ANT000163;N78
C0001043;ANT000164;GSM900
C0001044;ANT000164;N28
C0001045;ANT000164;N1
C0001046;ANT000164;B1
C0001047;ANT000164;N78
C0001048;ANT000165;GSM900
C0001049;ANT000165;B8
C0001050;ANT000165;B32
C0001051;ANT000165;B7
C0001052;ANT000165;B3
C0001053;ANT000165;N28
C0001054;ANT000165;N1
C0001055;ANT000165;B1
C0001056;ANT000166;GSM900
C0001057;ANT000166;B8
C0001058;ANT000166;B32
C0001059;ANT000166;B7
C0001060;ANT000166;B3
C0001061;ANT000166;N28
C0001062;ANT000166;N1
C0001063;ANT000166;B1
C0001064;ANT000167;GSM900
C0001065;ANT000167;B8
C0001066;ANT000167;B32
C0001067;ANT000167;B7
C0001068;ANT000167;B3
C0001069;ANT000167;N28
C0001070;ANT000167;N1
C0001071;ANT000167;B1
C0001072;ANT000168;B20
C0001073;ANT000168;B3
C0001074;ANT000168;B32
C0001075;ANT000169;B20
C0001076;ANT000169;B3
C0001077;ANT000169;B32
C0001078;ANT000170;B20
C0001079;ANT000170;B3
C0001080;ANT000170;B32
C0001081;ANT000171;B8
C0001082;ANT000171;N78
C0001083;ANT000171;B3
C0001084;ANT000171;B32
C0001085;ANT000172;B8
C0001086;ANT000172;N78
C0001087;ANT000172;B3
C0001088;ANT000172;B32
C0001089;ANT000173;B8
C0001090;ANT000173;N78
C0001091;ANT000173;B3
C0001092;ANT000173;B32
C0001093;ANT000174;GSM900
C0001094;ANT000174;B3
C0001095;ANT000174;B32
C0001096;ANT000174;B7
C0001097;ANT000174;B8
C0001098;ANT000174;B20
C0001099;ANT000174;N28
C0001100;ANT000174;N78
C0001101;ANT000175;GSM900
C0001102;ANT000175;B3
C0001103;ANT000175;B32
C0001104;ANT000175;B7
C0001105;ANT000175;B8
C0001106;ANT000175;B20
C0001107;ANT000175;N28
C0001108;ANT000175;N78
C0001109;ANT000176;GSM900
C0001110;ANT000176;B3
C0001111;ANT000176;B32
C0001112;ANT000176;B7
C0001113;ANT000176;B8
C0001114;ANT000176;B20
C0001115;ANT000176;N28
C0001116;ANT000176;N78
C0001117;ANT000177;GSM900
C0001118;ANT000177;B3
C0001119;ANT000177;B32
C0001120;ANT000177;B7
C0001121;ANT000177;B8
C0001122;ANT000177;B20
C0001123;ANT000177;N28
C0001124;ANT000177;N78
C0001125;ANT000178;GSM900
C0001126;ANT000178;B3
C0001127;ANT000178;B32
C0001128;ANT000178;B7
C0001129;ANT000178;B8
C0001130;ANT000178;B20
C0001131;ANT000178;N28
C0001132;ANT000178;N78
C0001133;ANT000179;GSM900
C0001134;ANT000179;B3
C0001135;ANT000179;B32
C0001136;ANT000179;B7
C0001137;ANT000179;B8
C0001138;ANT000179;B20
C0001139;ANT000179;N28
C0001140;ANT000179;N78
C0001141;ANT000180;GSM900
C0001142;ANT000180;B1
C0001143;ANT000180;N1
C0001144;ANT000180;B7
C0001145;ANT000181;GSM900
C0001146;ANT000181;B1
C0001147;ANT000181;N1
C0001148;ANT000181;B7
C0001149;ANT000182;GSM900
C0001150;ANT000182;B1
C0001151;ANT000182;N1
C0001152;ANT000182;B7
C0001153;ANT000183;N1
C0001154;ANT000183;B1
C0001155;ANT000183;B3
C0001156;ANT000183;B8
C0001157;ANT000184;N1
C0001158;ANT000184;B1
C0001159;ANT000184;B3
C0001160;ANT000184;B8
C0001161;ANT000185;N1
C0001162;ANT000185;B1
C0001163;ANT000185;B3
C0001164;ANT000185;B8
C0001165;ANT000186;N1
C0001166;ANT000186;B1
C0001167;ANT000186;B3
C0001168;ANT000186;B8
C0001169;ANT000187;N1
C0001170;ANT000187;B1
C0001171;ANT000187;B3
C0001172;ANT000187;B8
C0001173;ANT000188;N1
C0001174;ANT000188;B1
C0001175;ANT000188;B3
C0001176;ANT000188;B8
C0001177;ANT000189;GSM900
C0001178;ANT000189;B8
C0001179;ANT000189;B20
C0001180;ANT000189;N1
C0001181;ANT000189;B1
C0001182;ANT000190;GSM900
C0001183;ANT000190;B8
C0001184;ANT000190;B20
C0001185;ANT000190;N1
C0001186;ANT000190;B1
C0001187;ANT000191;GSM900
C0001188;ANT000191;B8
C0001189;ANT000191;B20
C0001190;ANT000191;N1
C0001191;ANT000191;B1
C0001192;ANT000192;GSM900
C0001193;ANT000192;B8
C0001194;ANT000192;B32
C0001195;ANT000192;B3
C0001196;ANT000192;B7
C0001197;ANT000192;B20
C0001198;ANT000192;N28
C0001199;ANT000192;N1
C0001200;ANT000192;B1
C0001201;ANT000192;N78
C0001202;ANT000193;GSM900
C0001203;ANT000193;B8
C0001204;ANT000193;B32
C0001205;ANT000193;B3
C0001206;ANT000193;B7
C0001207;ANT000193;B20
C0001208;ANT000193;N28
C0001209;ANT000193;N1
C0001210;ANT000193;B1
C0001211;ANT000193;N78
C0001212;ANT000194;GSM900
C0001213;ANT000194;B8
C0001214;ANT000194;B32
C0001215;ANT000194;B3
C0001216;ANT000194;B7
C0001217;ANT000194;B20
C0001218;ANT000194;N28
C0001219;ANT000194;N1
C0001220;ANT000194;B1
C0001221;ANT000194;N78
C0001222;ANT000195;B8
C0001223;ANT000195;B3
C0001224;ANT000195;B32
C0001225;ANT000195;N1
C0001226;ANT000195;B1
C0001227;ANT000196;B8
C0001228;ANT000196;B3
C0001229;ANT000196;B32
C0001230;ANT000196;N1
C0001231;ANT000196;B1
C0001232;ANT000197;B8
C0001233;ANT000197;B3
C0001234;ANT000197;B32
C0001235;ANT000197;N1
C0001236;ANT000197;B1
C0001237;ANT000198;GSM900
C0001238;ANT000198;B3
C0001239;ANT000198;B8
C0001240;ANT000198;B32
C0001241;ANT000198;B20
C0001242;ANT000198;N28
C0001243;ANT000198;N1
C0001244;ANT000198;N78
C0001245;ANT000199;GSM900
C0001246;ANT000199;B3
C0001247;ANT000199;B8
C0001248;ANT000199;B32
C0001249;ANT000199;B20
C0001250;ANT000199;N28
C0001251;ANT000199;N1
C0001252;ANT000199;N78
C0001253;ANT000200;GSM900
C0001254;ANT000200;B3
C0001255;ANT000200;B8
C0001256;ANT000200;B32
C0001257;ANT000200;B20
C0001258;ANT000200;N28
C0001259;ANT000200;N1
C0001260;ANT000200;N78
C0001261;ANT000201;GSM900
C0001262;ANT000201;B3
C0001263;ANT000201;B8
C0001264;ANT000201;B32
C0001265;ANT000201;B20
C0001266;ANT000201;N28
C0001267;ANT000201;N1
C0001268;ANT000201;N78
C0001269;ANT000202;GSM900
C0001270;ANT000202;B3
C0001271;ANT000202;B8
C0001272;ANT000202;B32
C0001273;ANT000202;B20
C0001274;ANT000202;N28
C0001275;ANT000202;N1
C0001276;ANT000202;N78
C0001277;ANT000203;GSM900
C0001278;ANT000203;B3
C0001279;ANT000203;B8
C0001280;ANT000203;B32
C0001281;ANT000203;B20
C0001282;ANT000203;N28
C0001283;ANT000203;N1
C0001284;ANT000203;N78
C0001285;ANT000204;GSM900
C0001286;ANT000204;B8
C0001287;ANT000204;B32
C0001288;ANT000204;B3
C0001289;ANT000204;B7
C0001290;ANT000204;B20
C0001291;ANT000204;N28
C0001292;ANT000204;N1
C0001293;ANT000204;B1
C0001294;ANT000204;N78
C0001295;ANT000205;GSM900
C0001296;ANT000205;B8
C0001297;ANT000205;B32
C0001298;ANT000205;B3
C0001299;ANT000205;B7
C0001300;ANT000205;B20
C0001301;ANT000205;N28
C0001302;ANT000205;N1
C0001303;ANT000205;B1
C0001304;ANT000205;N78
C0001305;ANT000206;GSM900
C0001306;ANT000206;B8
C0001307;ANT000206;B32
C0001308;ANT000206;B3
C0001309;ANT000206;B7
C0001310;ANT000206;B20
C0001311;ANT000206;N28
C0001312;ANT000206;N1
C0001313;ANT000206;B1
C0001314;ANT000206;N78
C0001315;ANT000207;B3
C0001316;ANT000207;B8
C0001317;ANT000207;B32
C0001318;ANT000207;B20
C0001319;ANT000207;N28
C0001320;ANT000207;N1
C0001321;ANT000208;B3
C0001322;ANT000208;B8
C0001323;ANT000208;B32
C0001324;ANT000208;B20
C0001325;ANT000208;N28
C0001326;ANT000208;N1
C0001327;ANT000209;B3
C0001328;ANT000209;B8
C0001329;ANT000209;B32
C0001330;ANT000209;B20
C0001331;ANT000209;N28
C0001332;ANT000209;N1
C0001333;ANT000210;B3
C0001334;ANT000210;B8
C0001335;ANT000210;B32
C0001336;ANT000210;B20
C0001337;ANT000210;N28
C0001338;ANT000210;N1
C0001339;ANT000211;B3
C0001340;ANT000211;B8
C0001341;ANT000211;B32
C0001342;ANT000211;B20
C0001343;ANT000211;N28
C0001344;ANT000211;N1
C0001345;ANT000212;B3
C0001346;ANT000212;B8
C0001347;ANT000212;B32
C0001348;ANT000212;B20
C0001349;ANT000212;N28
C0001350;ANT000212;N1
C0001351;ANT000213;GSM900
C0001352;ANT000213;B8
C0001353;ANT000213;B32
C0001354;ANT000213;B3
C0001355;ANT000213;B7
C0001356;ANT000213;B20
C0001357;ANT000213;N28
C0001358;ANT000213;N1
C0001359;ANT000213;B1
C0001360;ANT000213;N78
C0001361;ANT000214;GSM900
C0001362;ANT000214;B8
C0001363;ANT000214;B32
C0001364;ANT000214;B3
C0001365;ANT000214;B7
C0001366;ANT000214;B20
C0001367;ANT000214;N28
C0001368;ANT000214;N1
C0001369;ANT000214;B1
C0001370;ANT000214;N78
C0001371;ANT000215;GSM900
C0001372;ANT000215;B8
C0001373;ANT000215;B32
C0001374;ANT000215;B3
C0001375;ANT000215;B7
C0001376;ANT000215;B20
C0001377;ANT000215;N28
C0001378;ANT000215;N1
C0001379;ANT000215;B1
C0001380;ANT000215;N78
C0001381;ANT000216;GSM900
C0001382;ANT000216;B3
C0001383;ANT000216;B7
C0001384;ANT000216;B32
C0001385;ANT000216;B8
C0001386;ANT000216;B20
C0001387;ANT000216;N28
C0001388;ANT000216;N1
C0001389;ANT000216;B1
C0001390;ANT000217;GSM900
C0001391;ANT000217;B3
C0001392;ANT000217;B7
C0001393;ANT000217;B32
C0001394;ANT000217;B8
C0001395;ANT000217;B20
C0001396;ANT000217;N28
C0001397;ANT000217;N1
C0001398;ANT000217;B1
C0001399;ANT000218;GSM900
C0001400;ANT000218;B3
C0001401;ANT000218;B7
C0001402;ANT000218;B32
C0001403;ANT000218;B8
C0001404;ANT000218;B20
C0001405;ANT000218;N28
C0001406;ANT000218;N1
C0001407;ANT000218;B1
C0001408;ANT000219;GSM900
C0001409;ANT000219;B8
C0001410;ANT000219;B3
C0001411;ANT000219;N1
C0001412;ANT000219;B1
C0001413;ANT000219;N78
C0001414;ANT000220;GSM900
C0001415;ANT000220;B8
C0001416;ANT000220;B3
C0001417;ANT000220;N1
C0001418;ANT000220;B1
C0001419;ANT000220;N78
C0001420;ANT000221;GSM900
C0001421;ANT000221;B8
C0001422;ANT000221;B3
C0001423;ANT000221;N1
C0001424;ANT000221;B1
C0001425;ANT000221;N78
C0001426;ANT000222;B1
C0001427;ANT000222;N28
C0001428;ANT000222;B32
C0001429;ANT000223;B1
C0001430;ANT000223;N28
C0001431;ANT000223;B32
C0001432;ANT000224;B1
C0001433;ANT000224;N28
C0001434;ANT000224;B32
C0001435;ANT000225;B1
C0001436;ANT000225;N28
C0001437;ANT000225;B32
C0001438;ANT000226;B1
C0001439;ANT000226;N28
C0001440;ANT000226;B32
C0001441;ANT000227;B1
C0001442;ANT000227;N28
C0001443;ANT000227;B32
C0001444;ANT000228;GSM900
C0001445;ANT000228;B3
C0001446;ANT000228;B32
C0001447;ANT000228;B8
C0001448;ANT000228;B7
C0001449;ANT000228;N28
C0001450;ANT000228;N1
C0001451;ANT000228;B1
C0001452;ANT000228;N78
C0001453;ANT000229;GSM900
C0001454;ANT000229;B3
C0001455;ANT000229;B32
C0001456;ANT000229;B8
C0001457;ANT000229;B7
C0001458;ANT000229;N28
C0001459;ANT000229;N1
C0001460;ANT000229;B1
C0001461;ANT000229;N78
C0001462;ANT000230;GSM900
C0001463;ANT000230;B3
C0001464;ANT000230;B32
C0001465;ANT000230;B8
C0001466;ANT000230;B7
C0001467;ANT000230;N28
C0001468;ANT000230;N1
C0001469;ANT000230;B1
C0001470;ANT000230;N78
C0001471;ANT000231;GSM900
C0001472;ANT000231;B3
C0001473;ANT000231;B32
C0001474;ANT000231;B8
C0001475;ANT000231;B7
C0001476;ANT000231;N28
C0001477;ANT000231;N1
C0001478;ANT000231;B1
C0001479;ANT000231;N78
C0001480;ANT000232;GSM900
C0001481;ANT000232;B3
C0001482;ANT000232;B32
C0001483;ANT000232;B8
C0001484;ANT000232;B7
C0001485;ANT000232;N28
C0001486;ANT000232;N1
C0001487;ANT000232;B1
C0001488;ANT000232;N78
C0001489;ANT000233;GSM900
C0001490;ANT000233;B3
C0001491;ANT000233;B32
C0001492;ANT000233;B8
C0001493;ANT000233;B7
C0001494;ANT000233;N28
C0001495;ANT000233;N1
C0001496;ANT000233;B1
C0001497;ANT000233;N78
C0001498;ANT000234;B3
C0001499;ANT000234;B20
C0001500;ANT000234;N28
C0001501;ANT000234;N1
C0001502;ANT000234;B1
C0001503;ANT000234;N78
C0001504;ANT000235;B3
C0001505;ANT000235;B20
C0001506;ANT000235;N28
C0001507;ANT000235;N1
C0001508;ANT000235;B1
C0001509;ANT000235;N78
C0001510;ANT000236;B3
C0001511;ANT000236;B20
C0001512;ANT000236;N28
C0001513;ANT000236;N1
C0001514;ANT000236;B1
C0001515;ANT000236;N78
C0001516;ANT000237;B3
C0001517;ANT000237;B20
C0001518;ANT000237;N28
C0001519;ANT000237;N1
C0001520;ANT000237;B1
C0001521;ANT000237;N78
C0001522;ANT000238;B3
C0001523;ANT000238;B20
C0001524;ANT000238;N28
C0001525;ANT000238;N1
C0001526;ANT000238;B1
C0001527;ANT000238;N78
C0001528;ANT000239;B3
C0001529;ANT000239;B20
C0001530;ANT000239;N28
C0001531;ANT000239;N1
C0001532;ANT000239;B1
C0001533;ANT000239;N78
C0001534;ANT000240;GSM900
C0001535;ANT000240;B8
C0001536;ANT000240;B32
C0001537;ANT000240;B3
C0001538;ANT000240;B7
C0001539;ANT000240;B20
C0001540;ANT000240;N28
C0001541;ANT000240;N1
C0001542;ANT000240;B1
C0001543;ANT000240;N78
C0001544;ANT000241;GSM900
C0001545;ANT000241;B8
C0001546;ANT000241;B32
C0001547;ANT000241;B3
C0001548;ANT000241;B7
C0001549;ANT000241;B20
C0001550;ANT000241;N28
C0001551;ANT000241;N1
C0001552;ANT000241;B1
C0001553;ANT000241;N78
C0001554;ANT000242;GSM900
C0001555;ANT000242;B8
C0001556;ANT000242;B32
C0001557;ANT000242;B3
C0001558;ANT000242;B7
C0001559;ANT000242;B20
C0001560;ANT000242;N28
C0001561;ANT000242;N1
C0001562;ANT000242;B1
C0001563;ANT000242;N78
C0001564;ANT000243;GSM900
C0001565;ANT000243;B8
C0001566;ANT000243;B32
C0001567;ANT000243;B3
C0001568;ANT000243;B7
C0001569;ANT000243;B20
C0001570;ANT000243;N28
C0001571;ANT000243;N1
C0001572;ANT000243;B1
C0001573;ANT000243;N78
C0001574;ANT000244;GSM900
C0001575;ANT000244;B8
C0001576;ANT000244;B32
C0001577;ANT000244;B3
C0001578;ANT000244;B7
C0001579;ANT000244;B20
C0001580;ANT000244;N28
C0001581;ANT000244;N1
C0001582;ANT000244;B1
C0001583;ANT000244;N78
C0001584;ANT000245;GSM900
C0001585;ANT000245;B8
C0001586;ANT000245;B32
C0001587;ANT000245;B3
C0001588;ANT000245;B7
C0001589;ANT000245;B20
C0001590;ANT000245;N28
C0001591;ANT000245;N1
C0001592;ANT000245;B1
C0001593;ANT000245;N78
C0001594;ANT000246;GSM900
C0001595;ANT000246;B8
C0001596;ANT000246;B32
C0001597;ANT000246;B3
C0001598;ANT000246;B7
C0001599;ANT000246;B20
C0001600;ANT000246;N28
C0001601;ANT000246;N1
C0001602;ANT000246;B1
C0001603;ANT000246;N78
C0001604;ANT000247;GSM900
C0001605;ANT000247;B8
C0001606;ANT000247;B32
C0001607;ANT000247;B3
C0001608;ANT000247;B7
C0001609;ANT000247;B20
C0001610;ANT000247;N28
C0001611;ANT000247;N1
C0001612;ANT000247;B1
C0001613;ANT000247;N78
C0001614;ANT000248;GSM900
C0001615;ANT000248;B8
C0001616;ANT000248;B32
C0001617;ANT000248;B3
C0001618;ANT000248;B7
C0001619;ANT000248;B20
C0001620;ANT000248;N28
C0001621;ANT000248;N1
C0001622;ANT000248;B1
C0001623;ANT000248;N78
C0001624;ANT000249;GSM900
C0001625;ANT000249;B8
C0001626;ANT000249;B3
C0001627;ANT000249;B7
C0001628;ANT000249;B20
C0001629;ANT000249;N1
C0001630;ANT000249;B1
C0001631;ANT000249;N78
C0001632;ANT000250;GSM900
C0001633;ANT000250;B8
C0001634;ANT000250;B3
C0001635;ANT000250;B7
C0001636;ANT000250;B20
C0001637;ANT000250;N1
C0001638;ANT000250;B1
C0001639;ANT000250;N78
C0001640;ANT000251;GSM900
C0001641;ANT000251;B8
C0001642;ANT000251;B3
C0001643;ANT000251;B7
C0001644;ANT000251;B20
C0001645;ANT000251;N1
C0001646;ANT000251;B1
C0001647;ANT000251;N78
C0001648;ANT000252;N78
C0001649;ANT000252;B20
C0001650;ANT000252;B32
C0001651;ANT000253;N78
C0001652;ANT000253;B20
C0001653;ANT000253;B32
C0001654;ANT000254;N78
C0001655;ANT000254;B20
C0001656;ANT000254;B32
C0001657;ANT000255;GSM900
C0001658;ANT000255;B3
C0001659;ANT000255;B7
C0001660;ANT000255;B32
C0001661;ANT000255;B20
C0001662;ANT000255;N78
C0001663;ANT000256;GSM900
C0001664;ANT000256;B3
C0001665;ANT000256;B7
C0001666;ANT000256;B32
C0001667;ANT000256;B20
C0001668;ANT000256;N78
C0001669;ANT000257;GSM900
C0001670;ANT000257;B3
C0001671;ANT000257;B7
C0001672;ANT000257;B32
C0001673;ANT000257;B20
C0001674;ANT000257;N78
C0001675;ANT000258;GSM900
C0001676;ANT000258;B3
C0001677;ANT000258;B7
C0001678;ANT000258;B32
C0001679;ANT000258;B20
C0001680;ANT000258;N78
C0001681;ANT000259;GSM900
C0001682;ANT000259;B3
C0001683;ANT000259;B7
C0001684;ANT000259;B32
C0001685;ANT000259;B20
C0001686;ANT000259;N78
C0001687;ANT000260;GSM900
C0001688;ANT000260;B3
C0001689;ANT000260;B7
C0001690;ANT000260;B32
C0001691;ANT000260;B20
C0001692;ANT000260;N78
C0001693;ANT000261;GSM900
C0001694;ANT000261;B8
C0001695;ANT000261;B3
C0001696;ANT000261;B32
C0001697;ANT000261;B20
C0001698;ANT000261;N28
C0001699;ANT000261;N1
C0001700;ANT000261;B1
C0001701;ANT000261;N78
C0001702;ANT000262;GSM900
C0001703;ANT000262;B8
C0001704;ANT000262;B3
C0001705;ANT000262;B32
C0001706;ANT000262;B20
C0001707;ANT000262;N28
C0001708;ANT000262;N1
C0001709;ANT000262;B1
C0001710;ANT000262;N78
C0001711;ANT000263;GSM900
C0001712;ANT000263;B8
C0001713;ANT000263;B3
C0001714;ANT000263;B32
C0001715;ANT000263;B20
C0001716;ANT000263;N28
C0001717;ANT000263;N1
C0001718;ANT000263;B1
C0001719;ANT000263;N78
C0001720;ANT000264;GSM900
C0001721;ANT000264;B8
C0001722;ANT000264;B32
C0001723;ANT000264;B3
C0001724;ANT000264;B7
C0001725;ANT000264;B20
C0001726;ANT000264;N28
C0001727;ANT000264;N1
C0001728;ANT000264;B1
C0001729;ANT000264;N78
C0001730;ANT000265;GSM900
C0001731;ANT000265;B8
C0001732;ANT000265;B32
C0001733;ANT000265;B3
C0001734;ANT000265;B7
C0001735;ANT000265;B20
C0001736;ANT000265;N28
C0001737;ANT000265;N1
C0001738;ANT000265;B1
C0001739;ANT000265;N78
C0001740;ANT000266;GSM900
C0001741;ANT000266;B8
C0001742;ANT000266;B32
C0001743;ANT000266;B3
C0001744;ANT000266;B7
C0001745;ANT000266;B20
C0001746;ANT000266;N28
C0001747;ANT000266;N1
C0001748;ANT000266;B1
C0001749;ANT000266;N78
C0001750;ANT000267;B8
C0001751;ANT000267;B32
C0001752;ANT000267;N28
C0001753;ANT000267;N1
C0001754;ANT000267;B1
C0001755;ANT000267;N78
C0001756;ANT000268;B8
C0001757;ANT000268;B32
C0001758;ANT000268;N28
C0001759;ANT000268;N1
C0001760;ANT000268;B1
C0001761;ANT000268;N78
C0001762;ANT000269;B8
C0001763;ANT000269;B32
C0001764;ANT000269;N28
C0001765;ANT000269;N1
C0001766;ANT000269;B1
C0001767;ANT000269;N78
C0001768;ANT000270;GSM900
C0001769;ANT000270;B8
C0001770;ANT000270;B32
C0001771;ANT000270;B3
C0001772;ANT000270;B7
C0001773;ANT000270;B20
C0001774;ANT000270;N28
C0001775;ANT000270;N1
C0001776;ANT000270;B1
C0001777;ANT000270;N78
C0001778;ANT000271;GSM900
C0001779;ANT000271;B8
C0001780;ANT000271;B32
C0001781;ANT000271;B3
C0001782;ANT000271;B7
C0001783;ANT000271;B20
C0001784;ANT000271;N28
C0001785;ANT000271;N1
C0001786;ANT000271;B1
C0001787;ANT000271;N78
C0001788;ANT000272;GSM900
C0001789;ANT000272;B8
C0001790;ANT000272;B32
C0001791;ANT000272;B3
C0001792;ANT000272;B7
C0001793;ANT000272;B20
C0001794;ANT000272;N28
C0001795;ANT000272;N1
C0001796;ANT000272;B1
C0001797;ANT000272;N78
C0001798;ANT000273;GSM900
C0001799;ANT000273;B8
C0001800;ANT000273;B32
C0001801;ANT000273;B3
C0001802;ANT000273;B7
C0001803;ANT000273;B20
C0001804;ANT000273;N28
C0001805;ANT000273;N1
C0001806;ANT000273;B1
C0001807;ANT000273;N78
C0001808;ANT000274;GSM900
C0001809;ANT000274;B8
C0001810;ANT000274;B32
C0001811;ANT000274;B3
C0001812;ANT000274;B7
C0001813;ANT000274;B20
C0001814;ANT000274;N28
C0001815;ANT000274;N1
C0001816;ANT000274;B1
C0001817;ANT000274;N78
C0001818;ANT000275;GSM900
C0001819;ANT000275;B8
C0001820;ANT000275;B32
C0001821;ANT000275;B3
C0001822;ANT000275;B7
C0001823;ANT000275;B20
C0001824;ANT000275;N28
C0001825;ANT000275;N1
C0001826;ANT000275;B1
C0001827;ANT000275;N78
C0001828;ANT000276;GSM900
C0001829;ANT000276;B8
C0001830;ANT000276;B32
C0001831;ANT000276;N28
C0001832;ANT000276;N1
C0001833;ANT000276;B1
C0001834;ANT000276;N78
C0001835;ANT000277;GSM900
C0001836;ANT000277;B8
C0001837;ANT000277;B32
C0001838;ANT000277;N28
C0001839;ANT000277;N1
C0001840;ANT000277;B1
C0001841;ANT000277;N78
C0001842;ANT000278;GSM900
C0001843;ANT000278;B8
C0001844;ANT000278;B32
C0001845;ANT000278;N28
C0001846;ANT000278;N1
C0001847;ANT000278;B1
C0001848;ANT000278;N78
C0001849;ANT000279;B3
C0001850;ANT000279;B32
C0001851;ANT000279;B8
C0001852;ANT000279;B7
C0001853;ANT000279;B20
C0001854;ANT000279;N28
C0001855;ANT000279;N1
C0001856;ANT000279;B1
C0001857;ANT000279;N78
C0001858;ANT000280;B3
C0001859;ANT000280;B32
C0001860;ANT000280;B8
C0001861;ANT000280;B7
C0001862;ANT000280;B20
C0001863;ANT000280;N28
C0001864;ANT000280;N1
C0001865;ANT000280;B1
C0001866;ANT000280;N78
C0001867;ANT000281;B3
C0001868;ANT000281;B32
C0001869;ANT000281;B8
C0001870;ANT000281;B7
C0001871;ANT000281;B20
C0001872;ANT000281;N28
C0001873;ANT000281;N1
C0001874;ANT000281;B1
C0001875;ANT000281;N78
C0001876;ANT000282;GSM900
C0001877;ANT000282;B8
C0001878;ANT000282;B32
C0001879;ANT000282;B3
C0001880;ANT000282;B7
C0001881;ANT000282;B20
C0001882;ANT000282;N28
C0001883;ANT000282;N1
C0001884;ANT000282;B1
C0001885;ANT000282;N78
C0001886;ANT000283;GSM900
C0001887;ANT000283;B8
C0001888;ANT000283;B32
C0001889;ANT000283;B3
C0001890;ANT000283;B7
C0001891;ANT000283;B20
C0001892;ANT000283;N28
C0001893;ANT000283;N1
C0001894;ANT000283;B1
C0001895;ANT000283;N78
C0001896;ANT000284;GSM900
C0001897;ANT000284;B8
C0001898;ANT000284;B32
C0001899;ANT000284;B3
C0001900;ANT000284;B7
C0001901;ANT000284;B20
C0001902;ANT000284;N28
C0001903;ANT000284;N1
C0001904;ANT000284;B1
C0001905;ANT000284;N78
C0001906;ANT000285;GSM900
C0001907;ANT000285;B8
C0001908;ANT000285;B3
C0001909;ANT000285;B32
C0001910;ANT000285;N28
C0001911;ANT000285;N1
C0001912;ANT000285;B1
C0001913;ANT000285;N78
C0001914;ANT000286;GSM900
C0001915;ANT000286;B8
C0001916;ANT000286;B3
C0001917;ANT000286;B32
C0001918;ANT000286;N28
C0001919;ANT000286;N1
C0001920;ANT000286;B1
C0001921;ANT000286;N78
C0001922;ANT000287;GSM900
C0001923;ANT000287;B8
C0001924;ANT000287;B3
C0001925;ANT000287;B32
C0001926;ANT000287;N28
C0001927;ANT000287;N1
C0001928;ANT000287;B1
C0001929;ANT000287;N78
C0001930;ANT000288;GSM900
C0001931;ANT000288;B8
C0001932;ANT000288;B3
C0001933;ANT000288;N1
C0001934;ANT000288;N78
C0001935;ANT000289;GSM900
C0001936;ANT000289;B8
C0001937;ANT000289;B3
C0001938;ANT000289;N1
C0001939;ANT000289;N78
C0001940;ANT000290;GSM900
C0001941;ANT000290;B8
C0001942;ANT000290;B3
C0001943;ANT000290;B20
C0001944;ANT000290;N28
C0001945;ANT000290;B1
C0001946;ANT000290;N78
C0001947;ANT000291;GSM900
C0001948;ANT000291;B8
C0001949;ANT000291;B3
C0001950;ANT000291;B20
C0001951;ANT000291;N28
C0001952;ANT000291;B1
C0001953;ANT000291;N78
C0001954;ANT000292;GSM900
C0001955;ANT000292;B8
C0001956;ANT000292;B3
C0001957;ANT000292;B20
C0001958;ANT000292;N28
C0001959;ANT000292;B1
C0001960;ANT000292;N78
C0001961;ANT000293;GSM900
C0001962;ANT000293;B8
C0001963;ANT000293;B3
C0001964;ANT000293;B20
C0001965;ANT000293;N28
C0001966;ANT000293;B1
C0001967;ANT000293;N78
C0001968;ANT000294;GSM900
C0001969;ANT000294;B8
C0001970;ANT000294;B3
C0001971;ANT000294;B20
C0001972;ANT000294;N28
C0001973;ANT000294;B1
